age,type,origin,rarity
403,4,5,1.80109
403,3,1,1.80094
404,1,6,1.80048
404,2,1,1.80044
404,4,2,1.80027
404,3,2,1.80024
405,1,0,1.80019
405,4,2,1.80001
406,2,6,1.79995
407,0,6,1.79987
407,2,4,1.79978
407,1,1,1.79971
407,4,3,1.79963
407,4,1,1.79962
407,4,0,1.79925
408,2,2,1.79921
408,1,4,1.79921
408,3,5,1.79908
409,1,1,1.79904
409,2,2,1.79859
410,3,3,1.7984
410,4,5,1.79839
410,0,1,1.79817
411,1,6,1.79811
412,4,0,1.79785
412,0,6,1.79778
412,4,5,1.79768
412,3,4,1.79755
413,2,6,1.79734
413,1,1,1.79717
413,4,0,1.79696
413,2,5,1.79661
413,4,1,1.79657
413,2,1,1.79638
414,1,5,1.79596
414,4,1,1.79591
414,4,3,1.79591
414,4,4,1.79575
415,4,6,1.7956
415,0,0,1.79556
415,1,5,1.79526
417,3,5,1.79518
417,2,3,1.79513
417,4,4,1.79508
417,3,0,1.79481
417,0,0,1.79478
417,1,0,1.79478
417,2,1,1.79478
417,3,1,1.79475
417,3,3,1.79473
418,4,4,1.79462
418,3,3,1.79461
418,3,5,1.79458
418,4,2,1.79454
419,0,0,1.79454
419,0,2,1.79443
419,2,3,1.79437
419,1,0,1.79436
419,3,0,1.79428
420,0,4,1.79418
420,3,0,1.79416
420,1,2,1.79416
420,1,5,1.7941
421,2,1,1.79403
421,0,3,1.79386
422,1,4,1.79377
422,2,4,1.79366
423,0,4,1.79366
423,3,3,1.7933
423,2,2,1.7932
423,2,4,1.7932
423,2,1,1.7931
424,3,4,1.7929
424,4,4,1.79282
424,1,0,1.79268
424,0,6,1.7925
424,0,4,1.79241
425,1,1,1.79235
425,2,6,1.79205
425,4,4,1.79182
425,1,6,1.79144
425,4,2,1.79132
425,4,3,1.79132
425,1,4,1.79115
426,2,4,1.79114
426,2,5,1.79108
426,0,6,1.79067
427,3,4,1.79061
427,0,6,1.79042
427,2,2,1.7904
428,3,4,1.79034
428,0,6,1.79021
428,2,2,1.79021
428,3,6,1.79002
428,2,1,1.78995
429,0,4,1.78993
429,2,6,1.7897
430,2,6,1.78932
430,2,4,1.78911
430,1,1,1.78911
430,2,2,1.78909
431,0,0,1.78892
431,3,1,1.7888
431,2,1,1.78877
431,2,6,1.78877
431,1,6,1.78851
431,0,3,1.78834
432,1,6,1.78833
432,3,6,1.7883
432,0,0,1.78809
432,4,5,1.78805
432,2,5,1.78778
432,1,4,1.78777
432,3,4,1.78777
432,0,5,1.78765
433,1,2,1.78765
433,0,3,1.78758
434,0,2,1.78747
434,2,2,1.78744
435,3,3,1.78739
435,2,4,1.78736
435,3,2,1.78734
436,1,6,1.78713
436,0,1,1.78703
436,3,4,1.787
436,2,6,1.78698
437,3,0,1.78679
437,1,6,1.78675
437,1,1,1.78663
438,3,0,1.78622
438,0,2,1.78597
439,0,0,1.78555
439,0,6,1.78549
440,4,3,1.78549
440,1,2,1.78541
440,4,4,1.78541
441,1,4,1.78533
441,4,2,1.78523
441,0,2,1.78523
441,2,6,1.78486
441,0,4,1.78486
442,1,2,1.78483
442,4,4,1.78477
442,3,5,1.78477
442,2,5,1.78474
442,4,1,1.78468
442,4,0,1.78452
443,1,1,1.78446
443,0,4,1.78404
443,3,2,1.78387
444,1,1,1.78382
445,1,2,1.7838
445,2,5,1.78363
445,1,1,1.78359
447,1,4,1.78347
447,0,4,1.78347
447,1,0,1.78342
447,1,1,1.78336
447,4,0,1.78326
448,3,6,1.78315
448,0,2,1.78304
448,3,3,1.78298
448,0,6,1.78295
448,1,0,1.7828
449,3,4,1.78265
449,3,1,1.78255
449,1,4,1.78247
451,4,5,1.78232
451,4,3,1.78232
451,0,4,1.78222
451,4,4,1.7822
452,0,0,1.7822
452,2,5,1.78217
452,4,4,1.78217
452,1,0,1.78194
452,1,4,1.78192
452,3,3,1.78184
453,0,5,1.78184
454,3,6,1.78169
454,0,0,1.78169
455,2,2,1.78168
455,0,3,1.78152
455,0,0,1.78152
456,2,4,1.78152
456,4,0,1.78152
456,1,2,1.78149
456,1,4,1.78149
457,4,6,1.78104
457,0,2,1.78099
457,3,3,1.78082
457,4,0,1.78051
457,4,2,1.7805
458,3,6,1.78046
458,4,5,1.78025
458,4,4,1.78022
460,0,6,1.78011
460,2,2,1.77999
461,1,4,1.77994
461,3,6,1.77975
461,4,0,1.77966
461,0,0,1.77938
462,0,4,1.77927
462,4,0,1.77924
463,4,3,1.77922
463,2,1,1.77922
464,0,2,1.77922
465,4,2,1.77873
465,1,0,1.77871
465,3,0,1.77871
465,4,5,1.7787
466,4,5,1.77851
466,1,6,1.77844
466,3,5,1.77831
466,3,1,1.77803
467,1,4,1.77803
467,3,5,1.77791
467,4,4,1.7777
468,2,0,1.77755
468,2,5,1.77741
468,0,5,1.77739
468,2,1,1.77737
468,4,0,1.77717
469,1,2,1.77715
469,3,2,1.77713
469,3,5,1.77711
470,4,4,1.7771
470,0,1,1.7771
471,2,1,1.7771
471,3,6,1.77686
471,1,2,1.77681
471,3,2,1.77679
471,2,4,1.77659
471,4,4,1.77659
472,3,3,1.77651
472,2,6,1.77651
472,0,5,1.77643
472,1,1,1.77638
473,1,6,1.77638
473,1,3,1.77635
473,2,2,1.77635
474,1,2,1.77632
474,0,3,1.77628
474,0,1,1.77626
475,2,0,1.77621
475,0,5,1.77615
476,0,0,1.7759
476,3,3,1.77578
477,3,2,1.77557
477,4,1,1.77535
477,2,4,1.77535
478,3,5,1.77532
478,0,2,1.77503
478,4,0,1.77495
478,1,1,1.77493
478,3,1,1.7747
478,0,6,1.7747
478,4,6,1.77465
479,4,3,1.7745
479,2,4,1.7745
480,2,3,1.77421
480,4,2,1.77421
480,3,5,1.77421
480,1,6,1.77421
480,1,5,1.77388
480,0,6,1.77378
481,4,3,1.77372
481,3,2,1.77341
481,1,3,1.77335
482,4,6,1.77296
482,2,3,1.77293
482,4,2,1.77285
483,4,5,1.77283
483,0,4,1.77282
483,3,4,1.77277
483,2,1,1.77274
483,4,3,1.77273
484,0,0,1.77265
484,2,6,1.77258
485,0,5,1.77228
485,0,1,1.77227
485,2,3,1.77227
486,3,0,1.77227
486,0,5,1.77226
486,2,0,1.77226
486,2,1,1.77211
487,0,6,1.77208
488,2,3,1.77203
488,3,3,1.77203
488,3,5,1.77199
488,1,3,1.7719
488,0,3,1.77181
488,4,0,1.77179
489,1,0,1.77171
489,0,5,1.77169
489,3,2,1.77165
489,1,3,1.77164
490,0,4,1.77159
490,0,1,1.77143
491,3,6,1.77133
491,2,2,1.77127
491,0,0,1.77114
492,2,1,1.77088
492,3,5,1.77042
493,2,4,1.77028
493,3,2,1.7701
494,3,6,1.77
494,2,2,1.7697
494,1,3,1.76938
494,2,3,1.76935
494,0,6,1.7693
495,3,6,1.76917
495,4,0,1.76886
495,3,3,1.76886
496,4,6,1.76864
496,2,1,1.76864
497,4,4,1.76854
497,1,2,1.76849
497,4,0,1.76849
497,1,1,1.76843
497,1,6,1.76831
498,1,0,1.76825
498,2,3,1.76814
498,2,1,1.768
499,1,3,1.76797
499,4,1,1.76734
499,3,2,1.76716
499,2,2,1.76715
500,1,6,1.76679
500,4,2,1.76662
501,0,5,1.76659
501,3,6,1.76657
501,3,2,1.76657
502,4,2,1.76639
502,2,6,1.76636
502,3,5,1.76617
502,3,1,1.76617
502,0,0,1.76617
502,3,4,1.76609
502,1,4,1.76609
503,3,2,1.76609
503,2,5,1.76607
504,3,3,1.76588
505,3,4,1.76581
505,2,0,1.76581
505,3,0,1.76571
505,2,5,1.76569
506,1,0,1.76538
506,1,2,1.76538
506,0,4,1.76537
506,4,2,1.76537
506,1,5,1.76535
506,4,1,1.76535
507,0,4,1.76509
507,2,2,1.76502
507,2,6,1.76493
507,3,0,1.76473
508,4,1,1.7645
508,2,0,1.76442
509,2,0,1.76439
509,1,6,1.76428
509,0,0,1.76428
510,0,5,1.7642
511,3,3,1.76412
511,3,5,1.76405
511,2,2,1.76396
511,4,5,1.76389
511,2,1,1.76389
511,4,3,1.76382
511,0,4,1.76372
512,4,6,1.76363
513,4,5,1.76351
513,2,2,1.7635
513,4,2,1.76342
514,0,1,1.76334
514,2,1,1.76328
514,4,6,1.76323
514,1,4,1.76317
514,0,2,1.76317
515,3,2,1.76293
515,0,6,1.76287
515,0,4,1.76287
515,3,3,1.7628
515,0,5,1.76275
515,3,0,1.76275
515,2,0,1.76222
516,3,5,1.76215
516,0,5,1.76211
516,3,1,1.76208
516,0,0,1.76198
516,1,6,1.76197
517,1,5,1.76195
517,0,6,1.76189
517,1,3,1.7617
517,4,3,1.7617
518,1,4,1.76153
519,1,0,1.76135
521,4,6,1.76134
521,3,0,1.76129
521,1,5,1.76095
522,4,6,1.76089
522,2,1,1.76073
522,0,2,1.76071
522,3,1,1.76069
522,2,5,1.76066
523,0,3,1.76055
523,3,3,1.76053
523,4,6,1.76039
524,3,5,1.7603
524,4,3,1.7603
524,0,4,1.76004
524,2,3,1.75994
525,0,6,1.75991
525,3,4,1.75958
526,4,0,1.75958
526,1,6,1.75946
526,2,3,1.75927
527,1,1,1.75924
527,4,6,1.75922
528,3,5,1.75881
528,3,0,1.75873
528,2,5,1.75873
529,3,6,1.75869
529,4,1,1.75861
529,4,0,1.75825
529,4,2,1.75791
529,3,5,1.75789
530,3,1,1.75784
530,3,6,1.75778
530,3,5,1.75768
531,1,2,1.75764
531,3,6,1.75759
532,2,0,1.75746
532,1,1,1.75736
533,4,2,1.75704
533,1,4,1.757
533,1,0,1.75699
533,4,5,1.75699
534,1,3,1.75686
534,1,2,1.75667
534,0,4,1.75626
535,0,6,1.75618
535,2,3,1.75599
535,0,1,1.75591
535,1,1,1.75568
536,3,5,1.75564
536,3,6,1.75556
536,1,1,1.75556
537,0,4,1.75556
537,1,5,1.75555
538,3,4,1.75544
538,4,6,1.75544
539,3,1,1.75544
539,2,3,1.75532
539,0,3,1.75522
540,0,6,1.75518
540,4,6,1.75509
540,3,6,1.75493
540,1,6,1.75487
540,3,5,1.75484
540,2,4,1.75484
541,1,2,1.75473
541,2,5,1.75442
541,3,2,1.75423
541,0,1,1.75423
541,0,5,1.75421
542,1,1,1.75421
542,1,3,1.75421
542,3,3,1.75373
542,2,1,1.75373
542,0,0,1.75363
542,0,1,1.7535
543,2,4,1.75332
544,0,5,1.75319
544,3,0,1.75319
544,0,2,1.75298
544,3,3,1.75278
545,0,5,1.75254
545,2,2,1.7522
545,1,4,1.75215
545,3,5,1.75214
546,1,0,1.75198
546,3,0,1.7516
546,1,3,1.75159
546,1,1,1.75148
547,0,2,1.75148
547,1,3,1.75142
547,4,6,1.75135
547,1,4,1.75131
547,4,3,1.75128
547,0,6,1.75126
548,0,2,1.75112
548,1,2,1.75072
548,0,3,1.75072
548,2,3,1.75069
548,4,2,1.75069
548,4,0,1.75061
548,2,5,1.75061
549,3,2,1.75037
549,3,1,1.75021
549,0,5,1.74993
550,4,2,1.74993
550,4,4,1.74986
551,4,3,1.74984
551,1,6,1.74974
551,1,1,1.7497
552,2,4,1.74953
552,1,3,1.74937
552,3,6,1.74918
552,1,6,1.74918
553,0,3,1.74914
553,2,6,1.74912
553,2,2,1.74899
554,0,3,1.74899
554,1,6,1.74887
555,1,1,1.74854
555,0,4,1.74832
555,0,1,1.74821
556,2,5,1.7476
556,4,0,1.7476
557,3,4,1.74759
557,3,5,1.74752
557,2,5,1.74732
557,1,4,1.74732
558,3,1,1.74729
558,4,4,1.74722
559,4,2,1.74708
559,0,3,1.74707
559,1,1,1.74698
560,3,2,1.74698
560,4,3,1.74672
560,4,4,1.74657
560,1,5,1.74602
561,1,1,1.74585
562,2,5,1.74584
562,1,5,1.74582
562,0,2,1.7458
562,1,0,1.74552
563,4,5,1.74537
565,4,1,1.74537
566,1,2,1.74526
566,3,0,1.74515
566,4,6,1.74472
566,0,0,1.74463
566,0,4,1.74463
567,3,1,1.74456
567,3,2,1.74442
567,1,4,1.74442
567,1,1,1.74442
567,1,3,1.74421
568,2,0,1.74417
568,2,5,1.74411
568,0,4,1.7441
568,1,1,1.74408
569,0,6,1.74408
569,4,1,1.74408
569,3,2,1.74401
570,0,2,1.74391
570,2,1,1.7439
571,0,5,1.74389
571,2,5,1.74386
572,0,2,1.74379
572,1,2,1.74375
573,4,2,1.74375
573,3,1,1.74366
574,4,6,1.74359
574,4,2,1.74356
575,4,1,1.74353
575,1,2,1.74353
575,1,5,1.74341
575,0,2,1.74341
576,1,6,1.74341
576,2,1,1.74304
576,4,3,1.74276
576,2,5,1.74275
576,4,4,1.74275
576,0,3,1.7427
577,4,0,1.74254
577,3,3,1.74236
578,3,0,1.74225
579,4,5,1.7422
579,0,5,1.74206
579,2,3,1.74199
580,2,0,1.74193
580,3,2,1.7419
580,1,5,1.74159
581,3,3,1.74159
581,0,3,1.74159
581,0,1,1.74157
581,4,2,1.74154
581,4,3,1.74147
581,2,1,1.74147
581,1,0,1.74139
582,4,1,1.74114
582,2,1,1.74114
582,4,3,1.74108
583,1,0,1.74108
583,1,3,1.74104
584,3,5,1.74102
584,3,6,1.74093
584,0,5,1.7407
584,4,5,1.74063
584,1,3,1.74063
585,0,6,1.74058
585,4,1,1.7405
585,4,2,1.7405
585,3,6,1.74047
585,2,2,1.74039
585,0,3,1.74039
585,1,6,1.74029
586,1,0,1.73999
586,1,6,1.73964
586,4,1,1.73945
587,2,3,1.7392
587,0,1,1.73892
587,4,5,1.73863
587,0,0,1.73833
588,1,4,1.73818
588,3,2,1.73814
589,2,4,1.73804
589,4,5,1.73804
589,2,5,1.73795
590,3,4,1.73751
590,2,4,1.73751
591,1,4,1.73738
591,2,5,1.73727
591,1,1,1.73703
591,2,6,1.73703
592,0,2,1.73703
592,1,4,1.73679
592,1,6,1.73657
592,2,6,1.73653
592,3,6,1.73653
592,2,2,1.73652
593,2,0,1.73637
593,0,0,1.73623
593,2,3,1.73621
593,3,6,1.7362
594,0,5,1.73609
594,3,6,1.73599
594,3,4,1.73578
594,0,6,1.73567
595,1,4,1.73567
595,2,2,1.73558
595,0,3,1.7354
596,3,1,1.73536
596,0,0,1.73536
596,3,5,1.73508
596,1,1,1.73498
596,3,3,1.73497
597,0,4,1.73497
597,0,1,1.73496
597,0,3,1.73486
597,2,3,1.73446
598,1,2,1.73432
598,3,5,1.73427
598,2,4,1.73414
599,3,2,1.73414
600,3,1,1.73398
600,3,3,1.73397
600,4,6,1.73389
600,4,4,1.73373
601,1,3,1.73356
602,0,3,1.73333
604,1,6,1.73333
604,2,6,1.73319
604,1,4,1.73316
605,3,4,1.73312
605,4,6,1.73299
606,0,6,1.73287
606,2,0,1.73281
606,1,5,1.73274
607,4,6,1.73264
607,2,5,1.7325
607,0,6,1.73249
607,0,2,1.73249
607,4,1,1.73248
607,0,0,1.73247
608,0,6,1.73245
609,0,3,1.73212
610,3,0,1.73205
610,2,5,1.73176
610,1,6,1.73153
610,3,3,1.73149
610,3,5,1.73149
610,2,4,1.73136
611,1,2,1.73134
611,1,0,1.73094
612,3,5,1.73094
612,4,2,1.73092
612,0,5,1.7309
613,0,6,1.73061
613,0,3,1.73027
613,1,0,1.73027
613,3,1,1.73026
614,1,1,1.7301
614,3,2,1.7298
614,2,4,1.72978
614,1,2,1.72957
614,3,6,1.72929
614,2,1,1.72886
614,1,5,1.72886
615,4,6,1.72833
615,2,2,1.72775
615,1,5,1.72769
616,2,6,1.72754
616,0,5,1.72723
617,2,6,1.72722
617,1,3,1.72708
617,3,6,1.72693
617,4,2,1.72693
618,2,1,1.72693
618,1,6,1.72672
618,3,3,1.72664
619,0,5,1.72664
619,0,6,1.72661
620,1,5,1.72648
620,2,4,1.7263
621,3,4,1.72626
621,2,1,1.72596
621,0,4,1.72572
622,3,4,1.72559
622,1,6,1.72539
622,1,0,1.72533
622,4,1,1.72528
623,1,3,1.72528
623,0,4,1.72515
623,0,2,1.72509
623,3,0,1.72499
624,4,5,1.72476
624,2,4,1.7247
625,4,0,1.72469
625,1,1,1.72467
625,1,4,1.7246
625,0,0,1.72449
626,2,3,1.72447
626,1,6,1.72442
626,2,5,1.72439
627,3,5,1.72429
627,3,6,1.72411
628,3,2,1.72399
628,0,6,1.72399
629,3,3,1.72367
629,0,4,1.72353
630,0,0,1.72353
630,2,5,1.72343
630,1,5,1.72343
630,4,6,1.72333
630,1,4,1.72313
631,2,5,1.72299
632,2,5,1.72251
633,1,1,1.72242
633,1,0,1.72216
633,3,1,1.72178
633,3,2,1.72178
633,1,2,1.72177
634,1,6,1.72159
635,0,0,1.72147
635,0,5,1.72147
635,2,1,1.72147
635,1,1,1.72096
635,1,5,1.72096
635,2,0,1.72083
636,2,1,1.72083
636,0,5,1.7207
636,1,6,1.72065
637,3,1,1.72041
637,2,4,1.72017
638,1,4,1.72008
639,3,0,1.72002
639,3,6,1.7197
639,4,2,1.71952
639,4,5,1.71945
640,1,4,1.71939
640,3,4,1.71932
640,2,0,1.71899
641,1,4,1.71891
641,3,2,1.71885
641,4,6,1.71798
641,0,6,1.71766
642,2,6,1.71765
642,3,4,1.71748
642,1,3,1.71726
643,2,1,1.71706
643,1,0,1.71694
644,4,1,1.71693
644,1,4,1.7169
644,0,3,1.71674
644,0,1,1.71673
645,1,3,1.71664
645,1,0,1.71646
645,0,5,1.71633
645,0,1,1.71622
645,4,3,1.71614
646,3,1,1.71614
646,3,5,1.716
646,4,6,1.716
647,4,1,1.71596
647,1,6,1.71593
647,3,4,1.71585
647,0,5,1.71559
648,2,5,1.71559
648,2,3,1.71548
648,2,1,1.71544
648,1,5,1.71544
648,4,6,1.71544
648,3,0,1.71539
649,0,3,1.71535
649,1,6,1.71535
649,1,0,1.71535
649,0,0,1.7152
650,3,4,1.7152
650,4,1,1.71513
651,3,3,1.71506
652,1,1,1.71506
652,2,1,1.71484
652,1,3,1.71482
652,2,5,1.71479
652,4,0,1.71479
652,0,1,1.71475
652,0,3,1.71465
653,0,2,1.71443
653,4,1,1.71418
653,4,5,1.71401
653,4,0,1.71391
654,4,3,1.71387
654,2,3,1.71387
654,3,1,1.71379
655,4,3,1.71357
655,2,3,1.71356
656,2,5,1.71347
656,3,4,1.71347
656,1,5,1.71337
657,1,1,1.71319
657,4,1,1.71316
657,0,3,1.71286
657,2,2,1.71259
658,1,3,1.71259
658,0,4,1.71249
658,2,5,1.7124
659,3,1,1.71239
659,2,5,1.71231
659,0,4,1.7123
659,1,4,1.7123
660,0,1,1.71217
660,0,3,1.71193
660,4,0,1.71178
661,0,1,1.71176
661,2,3,1.71162
661,2,0,1.7116
661,2,2,1.71146
661,4,6,1.71146
661,0,3,1.71145
661,1,5,1.71139
662,1,6,1.71129
662,3,1,1.7112
662,3,4,1.71097
663,2,3,1.71092
663,4,4,1.71074
663,0,3,1.71073
663,1,1,1.71073
663,3,6,1.71069
663,3,3,1.71066
664,1,3,1.71061
664,2,3,1.71061
664,2,1,1.71061
664,4,6,1.71024
664,1,6,1.71011
665,1,5,1.71009
665,1,0,1.7099
665,1,6,1.70983
665,1,2,1.70979
665,0,6,1.70977
666,2,6,1.70974
666,1,5,1.70967
666,2,2,1.70962
666,1,2,1.70949
666,0,3,1.70944
667,4,0,1.70917
667,2,3,1.70917
667,3,5,1.70917
668,2,3,1.70917
668,3,6,1.70915
668,4,0,1.7091
668,0,1,1.70909
669,2,5,1.70903
669,1,6,1.70897
669,4,2,1.70892
670,2,4,1.70887
670,1,1,1.70878
670,4,3,1.70876
670,3,1,1.7086
670,1,4,1.7086
670,0,4,1.70859
671,3,0,1.70851
671,3,6,1.70851
671,3,2,1.70837
671,1,1,1.70832
671,1,5,1.70821
672,2,2,1.70815
673,4,3,1.70813
673,3,1,1.70812
673,3,3,1.70801
673,3,4,1.70801
673,0,5,1.70788
673,4,5,1.70767
673,2,6,1.70747
674,0,3,1.70746
674,0,0,1.70722
674,2,4,1.70715
675,4,6,1.70705
675,2,6,1.70705
675,3,5,1.70657
675,1,0,1.70641
675,4,0,1.70631
676,1,6,1.7061
676,1,2,1.70607
676,4,0,1.70561
676,2,4,1.70551
676,4,4,1.70544
676,3,6,1.70532
677,1,0,1.70518
677,0,4,1.70517
677,0,6,1.70512
677,1,1,1.70506
677,4,5,1.7049
678,0,0,1.70485
678,1,5,1.70478
678,0,4,1.70473
679,2,0,1.70473
679,4,1,1.70464
679,1,3,1.70444
679,0,5,1.70432
680,3,4,1.70432
680,0,1,1.70418
680,1,2,1.70418
681,4,6,1.70418
682,4,0,1.70413
682,3,4,1.70407
683,2,1,1.70406
683,1,2,1.70405
683,3,4,1.704
683,4,0,1.704
684,1,5,1.70396
684,2,0,1.70392
684,1,2,1.70392
684,0,1,1.70392
685,4,6,1.70376
686,3,3,1.70369
687,0,2,1.70359
687,3,0,1.70353
688,3,3,1.70353
688,2,6,1.70342
688,3,6,1.70334
689,2,3,1.70333
689,3,5,1.7033
689,1,0,1.70328
689,2,0,1.70328
689,4,5,1.70323
689,1,4,1.70315
690,1,1,1.70298
690,4,5,1.70264
691,3,1,1.70264
691,4,2,1.70253
691,0,6,1.70244
691,1,3,1.70229
692,1,0,1.70221
692,3,4,1.70216
693,4,1,1.70204
694,1,4,1.70204
694,1,0,1.7019
695,2,3,1.70186
695,0,5,1.70155
696,0,4,1.70107
697,3,1,1.70102
697,2,2,1.70096
698,2,2,1.70083
698,3,5,1.70049
698,3,4,1.70032
698,2,0,1.70019
699,2,6,1.69998
699,4,5,1.69959
699,3,3,1.69949
699,1,1,1.69942
699,4,2,1.69916
699,2,0,1.69906
699,1,5,1.69905
699,2,2,1.69904
700,1,5,1.699
700,4,1,1.699
700,4,2,1.69891
700,1,2,1.69889
702,2,5,1.69857
703,0,0,1.69843
703,0,5,1.69831
703,4,1,1.69825
703,0,4,1.6982
704,0,4,1.69817
704,1,2,1.69803
704,2,6,1.69802
704,1,3,1.69802
704,4,0,1.69777
705,0,1,1.6977
705,0,0,1.69753
705,0,2,1.69753
705,2,2,1.69738
705,1,6,1.69705
706,1,2,1.69702
706,4,2,1.69693
707,0,5,1.69692
707,2,4,1.69684
708,3,2,1.69684
708,0,0,1.69672
708,3,5,1.69655
708,0,4,1.69654
709,2,1,1.69637
709,4,2,1.69621
709,2,4,1.69621
710,0,1,1.69618
710,0,2,1.69611
711,1,2,1.69605
711,2,0,1.696
711,4,5,1.69579
711,3,4,1.69524
712,3,5,1.69524
712,4,4,1.69512
712,1,3,1.69457
712,0,4,1.69437
712,2,2,1.69407
713,3,1,1.69394
713,4,5,1.69358
714,1,1,1.69286
714,1,6,1.69277
714,0,4,1.69277
715,3,2,1.69277
715,1,5,1.69257
715,2,0,1.69228
715,0,0,1.69222
716,2,5,1.69218
716,1,0,1.69126
718,3,4,1.69113
718,1,6,1.69104
718,3,5,1.69102
718,4,4,1.69091
719,0,5,1.69073
719,4,3,1.69035
719,3,6,1.69032
719,2,5,1.69017
720,3,3,1.69006
720,3,0,1.68988
721,4,1,1.68983
721,3,2,1.68983
721,4,4,1.68976
722,4,6,1.68959
722,4,5,1.68957
722,2,1,1.68945
722,0,0,1.68944
723,2,2,1.68937
723,4,1,1.68896
723,4,2,1.68888
724,2,0,1.68818
724,1,0,1.68813
724,2,5,1.6881
726,2,2,1.68796
726,3,2,1.68795
726,2,0,1.68789
727,1,2,1.68789
727,0,6,1.68788
727,0,3,1.68783
727,0,1,1.68782
727,2,5,1.68776
727,3,2,1.68769
728,3,5,1.6874
729,1,0,1.6874
730,0,1,1.68724
730,0,3,1.68724
731,3,4,1.68712
731,3,5,1.68698
731,3,6,1.68689
732,2,0,1.68681
732,1,2,1.68681
733,3,4,1.68666
733,3,5,1.68665
734,2,3,1.68663
734,1,6,1.68655
734,4,2,1.68647
734,0,6,1.68643
735,3,2,1.68637
735,2,3,1.68633
735,2,4,1.68633
736,0,3,1.68627
736,4,3,1.68607
736,4,5,1.68584
737,2,1,1.68567
737,1,5,1.68567
737,2,4,1.68566
737,3,5,1.68551
737,0,0,1.68535
737,1,0,1.68531
738,0,1,1.68518
738,3,0,1.68517
739,4,0,1.68504
739,4,6,1.68504
739,0,2,1.68502
739,1,2,1.68502
740,2,4,1.68493
740,4,6,1.68487
741,3,5,1.68476
741,1,5,1.68472
741,1,4,1.68452
741,4,3,1.68452
741,2,4,1.68435
741,4,2,1.68416
742,1,4,1.68413
742,3,4,1.68406
742,4,3,1.68406
742,3,6,1.68401
743,2,0,1.68396
743,0,6,1.68372
743,3,2,1.68372
743,0,3,1.68364
744,3,4,1.68336
744,4,3,1.68333
744,3,1,1.68309
745,2,5,1.68279
745,3,6,1.68279
746,1,6,1.6827
746,0,6,1.68234
746,4,3,1.68211
746,2,1,1.6821
746,0,5,1.68195
746,1,1,1.68184
747,3,3,1.68179
747,2,1,1.68173
747,0,4,1.6817
747,4,2,1.68169
747,4,1,1.68156
747,0,2,1.68143
748,4,6,1.68134
748,1,5,1.68117
748,1,3,1.68115
750,0,2,1.68105
750,3,4,1.68101
750,3,3,1.68078
750,2,4,1.68078
750,4,0,1.68076
750,3,2,1.68061
750,0,6,1.68059
751,0,3,1.68056
751,4,2,1.68056
751,1,1,1.68053
752,2,1,1.68049
752,2,5,1.68049
752,3,2,1.68032
753,2,5,1.68026
753,4,5,1.68026
754,2,1,1.68001
754,3,3,1.67988
755,2,3,1.67986
755,1,2,1.67986
756,1,1,1.67968
756,0,6,1.67948
756,2,5,1.67948
756,1,5,1.67935
756,0,0,1.67903
757,1,1,1.67889
757,3,1,1.67878
757,4,5,1.67878
758,1,2,1.67874
758,4,6,1.6786
758,2,2,1.67852
758,4,1,1.67849
758,0,1,1.67839
758,0,4,1.67839
758,0,2,1.67829
760,2,1,1.67828
760,3,1,1.67826
760,4,4,1.6782
760,4,5,1.67812
760,2,6,1.67812
761,3,2,1.67804
761,0,4,1.67797
761,0,0,1.67788
761,0,3,1.67785
761,1,5,1.6777
761,2,6,1.6777
762,3,6,1.67769
763,0,4,1.67762
763,4,4,1.67746
763,1,1,1.67744
763,3,3,1.67744
764,1,1,1.67741
764,3,4,1.67739
764,2,2,1.67739
764,2,6,1.67733
765,2,1,1.67718
765,4,0,1.6771
765,0,4,1.6771
766,4,6,1.6762
766,4,5,1.67612
766,1,6,1.67612
766,1,5,1.67607
767,2,3,1.67603
767,3,0,1.67575
767,0,2,1.67573
767,2,1,1.67564
768,2,5,1.67541
768,4,4,1.67541
769,1,0,1.67522
769,3,2,1.67509
769,3,3,1.67502
770,2,6,1.67485
770,1,6,1.67485
770,0,5,1.67473
770,3,5,1.67428
771,0,1,1.67428
771,2,4,1.67413
771,3,1,1.67404
771,4,0,1.67368
772,4,4,1.67345
772,4,6,1.67336
772,0,0,1.67331
773,1,1,1.6732
773,0,4,1.67303
773,1,5,1.67303
773,4,6,1.67261
773,4,0,1.67255
773,2,5,1.67239
774,3,0,1.67237
775,3,5,1.67194
775,1,3,1.67191
775,2,4,1.67165
775,4,4,1.6715
775,4,5,1.6715
776,1,4,1.67117
776,3,3,1.67073
776,4,5,1.67073
776,0,6,1.67056
777,3,1,1.67028
777,2,2,1.6701
778,1,5,1.67004
778,4,3,1.67004
778,1,0,1.66992
778,1,6,1.66975
778,4,1,1.6696
778,0,5,1.66954
779,3,4,1.66922
780,2,4,1.6692
780,0,3,1.66912
780,1,1,1.66908
780,2,3,1.66891
781,3,6,1.66887
781,1,5,1.66882
781,4,5,1.66873
782,0,2,1.66872
782,1,1,1.66871
782,4,3,1.66865
782,2,4,1.66862
782,3,1,1.66845
782,3,5,1.66844
782,2,2,1.66825
782,0,3,1.66812
782,2,5,1.66793
782,3,3,1.66786
783,2,6,1.66783
784,2,1,1.66764
784,2,2,1.66761
784,0,0,1.6674
784,1,4,1.66727
785,1,3,1.66719
785,1,4,1.66705
785,0,0,1.66704
786,0,2,1.667
