age,type,origin,rarity
1073,2,6,1.0742
1073,2,0,1.07423
1073,0,5,1.07428
1074,4,6,1.07433
1074,2,5,1.07434
1074,1,4,1.07434
1074,2,2,1.07436
1075,3,4,1.07436
1075,4,1,1.07439
1075,3,1,1.07446
1075,0,2,1.07448
1075,4,5,1.07448
1076,2,1,1.07455
1077,4,6,1.07455
1077,1,3,1.07456
1077,3,0,1.07457
1077,1,4,1.07457
1077,3,4,1.07459
1077,2,4,1.07459
1078,3,3,1.0746
1078,1,6,1.07462
1078,1,0,1.07467
1079,3,6,1.0747
1079,2,1,1.07474
1079,1,6,1.07475
1079,0,1,1.07476
1080,2,2,1.07476
1080,3,0,1.07476
1080,4,5,1.07478
1080,3,3,1.07481
1081,1,4,1.07481
1081,2,0,1.07485
1081,4,6,1.07486
1081,3,5,1.07494
1082,1,3,1.07495
1082,2,5,1.07495
1082,3,2,1.07495
1082,1,6,1.07495
1083,3,1,1.07495
1083,2,3,1.07495
1083,4,5,1.07495
1084,2,4,1.07497
1084,2,2,1.07498
1084,3,1,1.07501
1085,4,0,1.07506
1085,2,4,1.07507
1085,1,4,1.07507
1085,0,6,1.07511
1087,4,2,1.07511
1087,1,4,1.07512
1087,0,5,1.07512
1087,1,0,1.07518
1087,1,6,1.07527
1088,0,4,1.07527
1088,2,3,1.07527
1088,1,2,1.07528
1089,1,0,1.07528
1089,4,1,1.07528
1090,3,3,1.07528
1090,4,2,1.07528
1090,2,2,1.07528
1090,4,1,1.07534
1090,0,3,1.07535
1090,2,1,1.07537
1090,0,1,1.07537
1091,3,4,1.07538
1091,1,1,1.07539
1091,0,4,1.07539
1091,4,5,1.07541
1091,2,0,1.07542
1092,1,1,1.07543
1092,0,0,1.07547
1092,4,3,1.07552
1093,1,4,1.07553
1093,4,4,1.07553
1093,4,6,1.07553
1094,0,1,1.07556
1094,3,5,1.07556
1094,2,4,1.07556
1094,3,0,1.07561
1095,2,2,1.07561
1095,2,6,1.07563
1095,4,0,1.07563
1095,0,5,1.07567
1095,4,5,1.07568
1095,4,6,1.07571
1095,3,6,1.07571
1095,1,1,1.07578
1096,2,1,1.0758
1096,2,6,1.07582
1096,4,3,1.07582
1096,0,5,1.07582
1096,1,4,1.07586
1096,4,2,1.0759
1097,2,0,1.0759
1097,1,3,1.0759
1097,3,2,1.0759
1097,1,0,1.07594
1097,0,6,1.07594
1097,0,1,1.07599
1097,4,0,1.07606
1097,1,4,1.07607
1098,3,2,1.07608
1098,3,5,1.07609
1098,0,6,1.07616
1098,3,0,1.07617
1099,4,4,1.07617
1099,3,2,1.07622
1099,2,1,1.07622
1099,4,5,1.07623
1099,2,4,1.07624
1099,3,4,1.07628
1099,1,5,1.0763
1100,2,4,1.07631
1100,0,3,1.07633
1100,4,1,1.07633
1100,2,1,1.07633
1100,4,6,1.07633
1100,0,1,1.07635
1100,4,5,1.07636
1101,0,4,1.07636
1101,0,3,1.07637
1101,4,0,1.07638
1101,3,1,1.07639
1101,2,2,1.0764
1101,2,4,1.0764
1101,1,5,1.0764
1102,2,6,1.07641
1102,3,0,1.07644
1102,1,3,1.07644
1102,2,5,1.0765
1102,0,6,1.0765
1103,4,4,1.07653
1103,3,2,1.07657
1103,3,0,1.07659
1103,2,3,1.07661
1103,2,1,1.07663
1104,3,2,1.07663
1104,0,4,1.07663
1104,0,0,1.07663
1105,3,6,1.07664
1105,2,1,1.07665
1105,4,5,1.07668
1105,4,4,1.07671
1105,1,0,1.07672
1105,3,3,1.07678
1106,3,5,1.07678
1106,1,4,1.07678
1106,0,3,1.07682
1106,0,1,1.07687
1106,4,6,1.0769
1106,3,3,1.0769
1106,1,5,1.07691
1107,1,4,1.07693
1107,1,1,1.07693
1107,3,3,1.07696
1108,0,2,1.07698
1108,1,3,1.07698
1108,0,5,1.077
1108,2,0,1.077
1108,1,2,1.07701
1108,3,0,1.07702
1108,2,2,1.07709
1108,2,5,1.07712
1108,0,1,1.07712
1109,2,1,1.07712
1109,1,5,1.07714
1109,4,4,1.07714
1109,1,3,1.07716
1109,0,2,1.07719
1109,0,6,1.07725
1109,4,0,1.07726
1109,4,6,1.07727
1109,4,2,1.07727
1110,3,2,1.0773
1110,3,3,1.07731
1111,3,0,1.07731
1111,2,4,1.07735
1111,0,1,1.07744
1111,4,3,1.07745
1112,2,2,1.07746
1112,0,5,1.07752
1112,3,0,1.07752
1112,0,0,1.07753
1112,0,6,1.07753
1113,3,0,1.07755
1113,1,6,1.07759
1113,1,4,1.07759
1113,0,6,1.0776
1113,0,0,1.0776
1113,3,6,1.07763
1114,0,2,1.07763
1114,1,4,1.07763
1115,1,1,1.07764
1115,4,2,1.07765
1115,1,6,1.07769
1115,0,4,1.0777
1116,4,3,1.0777
1116,3,4,1.0777
1116,4,1,1.07771
1117,3,4,1.07771
1117,4,6,1.07771
1117,4,2,1.07772
1117,4,1,1.07773
1117,4,5,1.07776
1117,0,1,1.07777
1118,1,4,1.07778
1118,1,0,1.0778
1118,2,6,1.07782
1118,1,2,1.07787
1118,2,3,1.07787
1119,0,5,1.07787
1119,3,6,1.07789
1119,0,6,1.07789
1120,1,3,1.07789
1120,2,2,1.07789
1120,0,6,1.07792
1121,0,4,1.07794
1121,1,6,1.07798
1121,2,3,1.07799
1121,0,3,1.07799
1121,3,5,1.07799
1121,2,2,1.078
1121,2,4,1.07805
1121,0,6,1.07806
1122,2,6,1.07806
1122,3,3,1.07807
1123,3,4,1.07815
1123,1,0,1.07815
1124,4,1,1.07819
1124,4,3,1.0782
1124,4,0,1.0782
1124,3,4,1.07821
1124,3,0,1.07823
1124,1,1,1.07826
1125,3,2,1.07826
1125,4,3,1.07827
1126,1,6,1.07833
1126,3,4,1.07834
1126,4,5,1.07835
1126,0,2,1.07841
1126,0,3,1.07841
1126,1,0,1.07841
1126,4,0,1.07842
1127,2,4,1.07842
1127,3,1,1.07842
1127,1,1,1.07842
1127,0,4,1.07843
1127,1,3,1.07843
1128,3,0,1.07845
1128,1,1,1.07847
1128,4,1,1.07849
1128,1,4,1.07849
1128,4,2,1.07849
1128,0,3,1.07849
1128,4,0,1.07852
1129,0,4,1.07854
1129,4,0,1.07854
1130,3,0,1.07857
1130,1,3,1.07857
1130,0,3,1.0786
1130,2,2,1.07861
1130,4,1,1.07863
1130,1,6,1.07865
1130,1,5,1.07865
1130,1,0,1.07865
1130,4,2,1.07865
1130,3,6,1.07865
1131,2,0,1.07867
1131,0,2,1.07867
1131,4,1,1.07869
1131,1,1,1.07869
1132,4,2,1.07869
1132,4,0,1.07875
1132,0,5,1.07878
1132,4,5,1.0788
1132,1,4,1.07887
1132,2,2,1.07889
1132,0,3,1.0789
1132,3,3,1.07891
1132,3,0,1.07891
1132,4,1,1.07894
1132,1,6,1.07894
1133,4,6,1.07894
1133,1,3,1.07894
1133,0,6,1.07896
1133,0,1,1.07896
1133,3,4,1.07898
1133,1,6,1.07901
1134,4,1,1.07902
1134,0,6,1.07904
1134,3,3,1.07906
1134,2,4,1.07906
1134,0,4,1.07908
1135,2,5,1.07909
1135,0,1,1.07914
1136,3,6,1.07925
1136,1,5,1.07926
1136,3,5,1.07927
1136,2,3,1.07932
1136,1,6,1.07934
1136,2,2,1.07937
1136,0,1,1.07937
1137,3,5,1.07937
1137,1,3,1.07937
1137,4,3,1.07937
1137,1,5,1.07937
1137,2,6,1.0794
1138,1,5,1.07941
1138,0,5,1.07944
1138,4,0,1.07946
1139,2,4,1.07948
1139,3,6,1.07951
1139,4,2,1.07954
1139,3,5,1.07954
1139,2,6,1.07954
1140,3,1,1.07956
1140,2,6,1.07962
1140,4,0,1.07963
1140,1,1,1.07969
1140,3,6,1.07969
1140,2,5,1.07969
1141,1,5,1.07973
1141,0,3,1.07977
1141,1,2,1.0798
1141,1,3,1.07988
1141,3,1,1.07989
1141,1,0,1.0799
1142,4,0,1.07992
1142,4,2,1.07992
1142,3,1,1.07992
1142,3,3,1.07993
1143,4,1,1.07996
1143,1,2,1.07998
1143,3,6,1.07998
1143,3,4,1.07999
1143,1,3,1.08
1143,4,5,1.08002
1144,4,3,1.08006
1144,3,5,1.08006
1144,2,1,1.08006
1144,3,2,1.08007
1145,3,2,1.08009
1145,3,5,1.08009
1145,1,4,1.0801
1145,2,5,1.08011
1146,2,1,1.08011
1146,2,6,1.08013
1147,1,0,1.08016
1147,1,4,1.08019
1147,0,0,1.08021
1148,1,1,1.08025
1148,0,3,1.08025
1148,4,6,1.08026
1148,4,1,1.08028
1148,1,6,1.08028
1149,4,0,1.08048
1149,4,2,1.08048
1150,1,3,1.08048
1150,3,0,1.08048
1150,4,2,1.08053
1150,1,4,1.08054
1150,3,4,1.08056
1150,2,2,1.08065
1150,3,1,1.08065
1151,0,5,1.08066
1151,4,6,1.08066
1151,2,2,1.08066
1151,3,1,1.08066
1151,3,5,1.08068
1152,0,6,1.0807
1152,4,4,1.08071
1152,4,5,1.08072
1153,3,1,1.08072
1153,0,5,1.08072
1153,2,2,1.08072
1153,3,4,1.08075
1153,3,2,1.08076
1153,3,0,1.08076
1153,1,0,1.08077
1153,4,6,1.08078
1153,2,0,1.08078
1154,2,4,1.08081
1154,3,3,1.08081
1154,1,5,1.08081
1154,2,3,1.08081
1154,1,6,1.08081
1154,4,1,1.08081
1154,4,0,1.08082
1154,2,0,1.08082
1155,3,5,1.08084
1155,3,3,1.08084
1155,1,1,1.08091
1155,4,2,1.08092
1155,4,3,1.08095
1155,0,2,1.08095
1155,2,5,1.08098
1155,4,4,1.081
1155,1,0,1.08102
1156,2,5,1.08103
1156,4,0,1.08104
1156,1,6,1.08106
1156,2,4,1.0811
1156,3,5,1.08111
1157,3,3,1.08117
1157,1,0,1.08122
1157,0,3,1.08123
1157,4,2,1.08123
1157,3,0,1.08123
1157,1,6,1.08123
1157,2,1,1.08126
1157,0,6,1.0813
1157,2,4,1.08132
1158,3,3,1.08134
1158,3,1,1.08143
1158,4,2,1.08144
1159,1,1,1.08144
1159,4,3,1.08146
1159,2,1,1.08151
1159,0,0,1.08156
1160,3,1,1.08157
1160,1,5,1.08162
1160,2,5,1.08165
1160,4,5,1.08168
1161,3,0,1.0817
1161,1,4,1.08183
1161,3,4,1.08183
1161,3,5,1.08184
1161,1,5,1.08196
1162,2,4,1.08196
1162,0,4,1.08201
1162,4,3,1.08202
1163,0,4,1.08206
1163,1,3,1.08206
1163,3,0,1.08206
1163,2,4,1.08206
1163,1,4,1.08209
1163,0,1,1.08214
1164,3,5,1.08221
1164,1,1,1.08221
1164,2,3,1.08223
1164,2,6,1.08223
1164,0,5,1.08223
1165,0,0,1.08224
1165,3,0,1.08226
1165,0,1,1.08228
1165,0,3,1.08229
1166,4,1,1.0823
1166,0,2,1.0823
1166,1,2,1.08234
1167,2,3,1.08235
1167,3,6,1.08239
1167,3,2,1.08242
1167,2,6,1.08243
1167,0,4,1.08244
1167,4,4,1.08248
1167,2,4,1.08248
1168,1,5,1.08249
1168,1,2,1.08249
1168,1,6,1.08253
1168,3,0,1.08254
1169,2,2,1.08254
1169,4,0,1.08258
1169,1,5,1.08258
1169,0,3,1.08261
1169,4,5,1.08265
1169,3,1,1.08266
1170,1,4,1.08266
1170,4,5,1.08266
1170,2,3,1.08267
1170,1,5,1.08267
1171,1,0,1.08272
1172,4,5,1.08272
1172,4,3,1.08277
1172,0,2,1.08279
1172,4,4,1.08281
1172,1,0,1.08281
1173,2,6,1.08281
1173,3,6,1.08282
1173,3,5,1.08282
1174,1,4,1.08282
1174,0,3,1.08283
1174,0,2,1.08284
1174,3,6,1.08284
1174,3,4,1.08284
1175,2,2,1.08287
1175,2,5,1.08288
1175,3,4,1.08292
1176,2,4,1.08298
1176,1,4,1.08304
1176,4,4,1.08304
1176,3,0,1.08305
1176,3,4,1.08305
1176,0,2,1.08311
1176,3,6,1.08311
1176,3,1,1.08313
1176,0,0,1.08315
1177,4,0,1.08316
1177,3,1,1.08317
1177,4,3,1.08321
1178,4,2,1.08321
1178,4,5,1.08321
1178,2,4,1.08322
1178,0,6,1.08323
1178,4,1,1.08323
1178,1,0,1.08324
1179,4,4,1.08324
1179,0,6,1.08324
1179,2,6,1.08324
1180,0,5,1.08326
1180,1,3,1.08326
1180,4,6,1.08327
1181,2,4,1.08332
1181,4,6,1.08332
1181,0,5,1.08335
1181,3,1,1.08336
1181,1,6,1.08336
1181,2,0,1.08338
1181,3,6,1.08339
1182,4,4,1.08339
1182,3,1,1.0834
1183,4,2,1.0834
1183,0,1,1.08342
1183,4,6,1.08345
1184,3,6,1.08346
1184,3,1,1.08348
1184,3,3,1.08348
1184,3,4,1.08349
1184,0,5,1.08352
1185,3,2,1.08354
1185,0,0,1.08354
1185,4,2,1.08355
1185,2,4,1.08355
1186,0,0,1.08356
1186,0,1,1.08364
1186,1,4,1.08379
1187,4,4,1.08383
1187,1,1,1.08392
1187,2,4,1.08393
1187,1,5,1.08395
1187,3,4,1.08397
1187,0,2,1.08407
1188,2,3,1.08408
1188,2,0,1.08412
1188,1,5,1.08415
1188,0,2,1.08416
1188,4,5,1.08419
1188,1,2,1.08419
1188,2,4,1.0842
1189,4,5,1.08421
1189,4,0,1.08429
1189,1,4,1.0843
1189,1,6,1.0843
1189,3,2,1.08434
1189,0,3,1.08435
1189,3,6,1.08435
1190,0,5,1.08439
1190,3,2,1.08439
1190,4,5,1.08451
1191,2,3,1.08451
1191,0,1,1.08452
1191,4,5,1.08453
1192,3,1,1.08455
1192,1,5,1.08455
1192,2,3,1.08456
1192,0,2,1.08458
1192,0,4,1.08461
1192,4,5,1.08462
1193,4,4,1.08467
1193,1,5,1.08467
1193,2,3,1.08467
1193,0,1,1.08468
1194,4,0,1.08469
1194,3,0,1.0847
1194,4,6,1.0847
1194,1,3,1.08471
1194,1,6,1.08475
1194,2,6,1.08475
1194,3,4,1.08475
1195,1,1,1.0848
1195,0,6,1.0848
1196,3,2,1.08485
1196,1,6,1.08485
1196,2,3,1.08487
1196,0,1,1.08487
1196,1,4,1.0849
1196,4,1,1.0849
1196,2,4,1.0849
1197,1,4,1.08491
1197,4,0,1.08494
1198,2,2,1.08509
1198,0,0,1.08511
1198,3,5,1.08511
1198,2,5,1.08512
1198,1,0,1.08514
1198,3,4,1.08515
1199,3,5,1.08515
1199,4,2,1.08516
1199,4,4,1.08521
1199,4,1,1.08521
1200,1,0,1.08524
1200,4,5,1.08528
1200,0,1,1.0853
1200,0,4,1.08531
1201,3,2,1.08537
1201,3,4,1.08538
1201,0,1,1.08538
1201,2,6,1.08538
1201,3,5,1.08541
1201,3,3,1.08545
1202,1,1,1.08546
1202,0,6,1.08546
1202,0,0,1.08546
1202,0,3,1.08546
1202,1,5,1.08546
1202,1,3,1.08548
1202,4,2,1.0855
1202,3,0,1.0855
1202,4,0,1.08551
1202,4,6,1.08554
1202,1,0,1.08555
1203,4,1,1.08562
1203,1,1,1.08564
1203,2,3,1.08565
1203,3,1,1.08567
1203,2,1,1.08567
1203,4,4,1.0857
1204,0,3,1.0857
1204,4,6,1.08576
1204,0,6,1.08576
1204,3,0,1.0858
1205,3,0,1.0858
1205,2,6,1.08584
1205,3,5,1.08585
1205,2,4,1.08585
1206,0,5,1.08585
1206,0,0,1.08587
1206,3,4,1.08589
1206,3,3,1.08589
1206,0,1,1.08601
1206,1,1,1.08601
1206,4,6,1.08602
1206,1,3,1.08604
1206,2,0,1.08605
1207,2,0,1.08606
1207,0,1,1.08606
1207,4,2,1.08606
1207,2,3,1.08606
1207,3,5,1.0861
1208,2,5,1.0861
1208,4,1,1.08614
1208,3,1,1.08618
1208,1,2,1.0862
1209,1,1,1.0862
1209,2,3,1.08621
1209,0,1,1.08621
1210,0,5,1.08625
1210,2,4,1.08627
1210,1,5,1.08633
1210,4,4,1.0864
1211,0,5,1.08642
1211,4,6,1.08646
1211,1,5,1.08648
1212,3,0,1.08652
1212,0,2,1.08665
1213,3,0,1.08665
1213,0,6,1.08666
1213,1,1,1.08672
1214,1,0,1.08672
1214,0,2,1.08674
1215,1,5,1.08674
1215,1,6,1.08684
1215,0,1,1.08684
1215,3,0,1.0869
1215,2,6,1.08693
1216,2,6,1.08693
1216,2,5,1.08699
1216,4,5,1.08702
1216,3,5,1.08702
1216,1,4,1.08705
1216,3,6,1.0871
1216,0,6,1.08711
1216,1,5,1.08712
1216,4,3,1.08712
1216,1,2,1.08716
1217,1,5,1.08724
1218,0,5,1.08727
1218,2,6,1.08729
1218,3,6,1.08731
1218,0,3,1.08731
1218,1,6,1.08739
1219,4,3,1.08742
1219,2,6,1.08745
1219,4,1,1.08746
1220,3,0,1.08747
1220,2,1,1.08747
1221,2,6,1.08758
1221,4,0,1.08759
1221,1,0,1.08766
1221,2,3,1.08767
1221,4,1,1.08772
1221,4,4,1.08775
1222,4,2,1.08778
1222,4,4,1.08779
1222,4,1,1.08781
1222,3,2,1.08785
1222,3,1,1.08789
1223,4,6,1.08789
1223,0,5,1.08789
1224,1,1,1.0879
1224,1,0,1.08795
1224,0,4,1.08797
1224,4,1,1.088
1224,0,2,1.08804
1225,4,5,1.0881
1225,3,6,1.08811
1226,0,1,1.08812
1226,1,1,1.08816
1226,1,3,1.08817
1227,4,3,1.08824
1228,4,4,1.08826
1228,2,5,1.08826
1228,0,3,1.08826
1229,3,0,1.08826
1229,2,0,1.08829
1229,1,3,1.0884
1229,2,2,1.08841
1230,1,5,1.08841
1230,0,0,1.08846
1230,0,3,1.08846
1230,1,6,1.0886
1230,2,0,1.0886
1230,0,1,1.08864
1230,3,2,1.08872
1231,2,4,1.0888
1231,0,6,1.08881
1231,1,5,1.08882
1231,0,1,1.08882
1231,1,1,1.08883
1232,2,4,1.08886
1232,4,2,1.08888
1232,2,5,1.08895
1232,3,1,1.08899
1232,0,3,1.08902
1232,3,2,1.08906
1232,1,3,1.08912
1233,3,1,1.08913
1233,1,1,1.08914
1233,2,1,1.08917
1234,4,1,1.08918
1234,1,1,1.08918
1235,3,1,1.08922
1235,0,6,1.08924
1235,2,6,1.08933
1235,4,5,1.08933
1235,3,2,1.08933
1235,4,2,1.08936
1235,2,2,1.08939
1236,0,3,1.0894
1236,3,6,1.08942
1236,0,0,1.08943
1236,3,0,1.08945
1236,3,4,1.08945
1236,4,2,1.08949
1236,4,4,1.0895
1237,2,0,1.08953
1237,4,5,1.08955
1237,3,5,1.08966
1237,4,4,1.08968
1237,2,2,1.08975
1237,3,4,1.08976
1238,2,0,1.08976
1238,2,5,1.08976
1238,4,0,1.08984
1238,2,6,1.08984
1239,2,5,1.08985
1239,4,6,1.08986
1239,2,6,1.08992
1239,4,3,1.09004
1239,1,0,1.09004
1240,3,1,1.09006
1240,3,5,1.09007
1240,1,2,1.0901
1240,2,5,1.0901
1240,4,4,1.09012
1240,2,0,1.09013
1240,1,0,1.09016
1241,4,4,1.09016
1241,3,0,1.09016
1241,4,2,1.09017
1241,1,3,1.09017
1241,2,0,1.09017
1241,4,6,1.09019
1241,1,4,1.09019
1241,1,5,1.0902
1241,4,3,1.09023
1242,2,5,1.09023
1242,4,4,1.09027
1242,3,1,1.0903
1242,1,1,1.0903
1242,3,6,1.09034
1242,2,3,1.09034
1243,1,1,1.09036
1243,3,4,1.09037
1243,1,2,1.09039
1243,1,4,1.09043
1243,3,0,1.09046
1243,3,5,1.09049
1243,1,3,1.09051
1243,0,0,1.09051
1244,4,6,1.09053
1244,4,2,1.09055
1244,2,5,1.09058
1244,2,1,1.09058
1244,3,3,1.09066
1244,3,6,1.09069
1244,1,6,1.09071
1245,2,3,1.09071
1245,2,0,1.0908
1245,0,4,1.09084
1245,1,6,1.09084
1245,0,1,1.09088
1245,1,4,1.0909
1245,1,5,1.0909
1246,2,2,1.0909
1246,1,3,1.09095
1246,2,1,1.09099
1246,0,4,1.09099
1246,1,6,1.09099
1246,0,6,1.09102
1247,1,0,1.09104
1247,0,6,1.09106
1247,4,3,1.09106
1247,0,5,1.09113
1247,4,6,1.09113
1248,4,4,1.09116
1248,3,1,1.09117
1248,3,3,1.09126
1248,4,0,1.09131
1249,2,0,1.09133
1249,4,6,1.09135
1249,4,4,1.09139
1249,2,5,1.09139
1250,4,2,1.09146
1250,1,1,1.09155
1250,0,3,1.09155
1250,1,2,1.09158
1251,0,1,1.09158
1251,1,0,1.09158
1251,2,3,1.09159
1251,1,2,1.09159
1251,3,1,1.09163
1251,3,3,1.09163
1252,2,0,1.09164
1252,4,4,1.09164
1252,2,2,1.09164
1252,4,5,1.09165
1253,2,5,1.0917
1253,4,6,1.0917
1253,2,1,1.09179
1253,1,2,1.0918
1253,3,2,1.09181
1254,3,3,1.09184
1255,3,1,1.09186
1255,4,5,1.09186
1255,2,5,1.09186
1255,3,3,1.09188
1255,1,1,1.09188
1255,3,5,1.09188
1255,2,4,1.09188
1255,0,4,1.09189
1255,1,4,1.09195
1255,4,6,1.09195
1255,3,6,1.09196
1255,4,0,1.09196
1256,3,5,1.092
1256,3,1,1.09206
1256,2,3,1.09214
1257,2,5,1.09214
1257,3,5,1.09217
1257,0,4,1.09224
1258,2,1,1.09229
1258,0,3,1.0923
1258,2,3,1.09231
1258,2,6,1.09236
1259,3,4,1.09237
1259,4,5,1.09239
1259,3,1,1.09241
1260,1,4,1.09241
1260,2,5,1.09243
1260,1,3,1.09244
1261,3,1,1.09245
1262,4,6,1.09245
1262,1,0,1.09246
1262,0,2,1.09246
1262,2,2,1.09248
1263,2,4,1.09252
1263,4,2,1.09256
1263,0,0,1.0926
1263,0,5,1.0926
1263,0,4,1.09268
1264,2,4,1.09268
1264,0,0,1.09274
1264,4,5,1.09277
1264,4,3,1.09281
1265,3,0,1.09285
1265,1,2,1.09285
1265,3,6,1.09288
1265,3,4,1.09288
1265,4,0,1.09288
1265,1,6,1.09288
1266,2,3,1.09288
1266,0,5,1.09288
1266,2,4,1.09291
1266,4,1,1.09298
1266,4,0,1.09301
1266,0,1,1.09304
1267,0,0,1.09306
1267,0,6,1.09308
1267,0,3,1.09309
1267,4,3,1.09309
1267,3,4,1.09314
1268,0,5,1.09314
1268,0,4,1.09314
1268,1,4,1.09315
1268,2,0,1.09318
1268,3,3,1.09318
1268,0,2,1.09319
1269,4,6,1.09319
1269,1,6,1.09319
1270,3,6,1.09322
1270,0,6,1.09323
1270,4,4,1.09323
1271,1,6,1.09324
1271,3,0,1.09328
1271,3,6,1.09333
1271,3,4,1.09339
1271,2,6,1.09343
1271,1,3,1.09346
1271,3,1,1.09356
1272,0,5,1.09356
1272,3,5,1.09356
1272,4,2,1.09364
1272,1,4,1.09364
1272,0,4,1.09364
1272,0,6,1.09369
1272,3,3,1.09369
1272,1,3,1.09372
1273,3,1,1.09373
1273,0,4,1.09374
1273,2,6,1.09374
1273,0,1,1.09375
1274,4,3,1.09381
1274,1,6,1.09381
1275,1,0,1.09382
1275,2,6,1.09384
1275,2,1,1.09389
1275,0,4,1.09391
1275,3,2,1.09391
1275,0,0,1.09394
1276,0,6,1.09395
1276,0,2,1.09397
1276,1,1,1.09397
1277,2,2,1.09397
1277,3,3,1.09398
1277,1,5,1.09399
1277,2,6,1.09403
1277,4,6,1.09404
1278,0,0,1.09404
1278,4,1,1.09404
1278,0,1,1.09404
1278,2,6,1.09405
1278,3,2,1.09405
1278,4,4,1.09407
1279,2,6,1.09414
1279,0,5,1.09415
1280,1,2,1.0942
1280,2,5,1.09422
1280,0,1,1.09426
1280,3,5,1.09427
1280,0,2,1.09427
1280,3,2,1.09433
1281,2,4,1.09433
1281,2,2,1.09433
1281,3,0,1.09433
1281,4,1,1.09434
1281,3,3,1.09435
1281,3,4,1.09439
1281,2,0,1.09441
1281,4,6,1.09441
1281,4,0,1.09447
1281,0,3,1.09448
1282,1,3,1.0945
1282,3,2,1.0945
1283,1,5,1.09453
1283,3,2,1.09456
1283,3,3,1.09457
1283,1,6,1.09461
1284,3,3,1.09462
1284,1,3,1.09468
1284,2,4,1.09469
1284,4,3,1.09471
1285,1,6,1.09472
1285,4,3,1.09475
1285,3,3,1.09477
1285,0,0,1.09477
1286,4,0,1.09477
1286,3,3,1.09477
1287,0,1,1.09478
1287,0,4,1.09479
1287,1,4,1.0948
1287,3,6,1.09482
1287,1,6,1.09482
1287,1,2,1.09484
1287,4,6,1.09485
1287,2,3,1.09487
1287,3,3,1.09487
1288,3,3,1.09487
1288,3,6,1.09489
1288,1,1,1.0949
1288,2,5,1.0949
1288,1,5,1.0949
1288,1,4,1.0949
1288,3,1,1.09492
1289,4,6,1.09492
1289,2,4,1.09496
1289,3,6,1.09497
1289,2,2,1.09499
1289,0,3,1.095
1289,1,4,1.09509
1289,1,1,1.09509
1289,2,3,1.0951
1290,3,1,1.0951
1290,3,5,1.0951
1290,4,3,1.09512
1290,1,5,1.09512
1291,1,5,1.09516
1291,2,6,1.0952
1291,4,1,1.0952
1291,0,0,1.09521
1291,0,5,1.09521
1291,3,3,1.09521
1291,4,2,1.09522
1291,3,0,1.09524
1292,2,5,1.09525
1292,1,5,1.09525
1292,4,2,1.09526
1293,0,0,1.09529
1293,0,3,1.09531
1294,1,2,1.09533
1294,0,6,1.09533
1294,3,6,1.09535
1294,3,1,1.09535
1294,0,5,1.09537
1294,1,5,1.09539
1294,2,6,1.09544
1295,4,0,1.09548
1295,0,5,1.09548
1295,3,1,1.09553
1296,4,4,1.09554
1296,3,5,1.09555
1296,3,0,1.09559
1296,0,4,1.0956
1296,1,1,1.09565
1297,2,6,1.09575
1297,2,2,1.09576
1297,0,6,1.09578
1297,3,2,1.09578
1297,2,3,1.0958
1298,3,1,1.0958
1298,0,4,1.09581
1298,3,4,1.09582
1298,2,0,1.09582
1299,1,0,1.09584
1299,0,3,1.09584
1299,2,5,1.09584
1299,4,6,1.09586
1299,0,6,1.09587
1299,4,0,1.09587
1300,1,1,1.09587
1300,1,4,1.0959
1300,2,3,1.09593
1300,1,3,1.09597
1301,4,4,1.09598
1301,1,4,1.09599
1301,1,0,1.096
1301,4,2,1.09602
1301,0,6,1.09603
1302,0,1,1.09606
1302,2,3,1.09609
1302,4,0,1.09609
1302,3,0,1.09616
1303,1,2,1.09625
1303,4,0,1.09625
1303,4,4,1.09625
1303,3,5,1.09625
1303,0,4,1.09627
1303,2,5,1.09628
1303,4,6,1.09628
1303,2,3,1.09629
1304,0,4,1.09629
1304,2,1,1.09635
1304,4,4,1.09635
1304,3,2,1.09639
1304,4,1,1.09639
1304,4,3,1.09645
1304,4,2,1.09648
1304,0,1,1.09652
1304,2,3,1.09654
1304,0,2,1.09654
1304,1,0,1.09654
1305,4,1,1.09658
1305,0,2,1.09659
1305,4,3,1.0966
1306,2,4,1.0966
1306,1,6,1.09661
1306,3,0,1.09664
1307,4,3,1.09664
1307,1,6,1.09669
1307,1,3,1.09669
1308,4,6,1.09669
1308,0,0,1.0967
1308,1,2,1.09673
1309,0,6,1.09674
1309,4,0,1.09674
1309,3,0,1.09674
1309,3,1,1.09681
1309,1,1,1.09684
1310,4,4,1.09685
1310,2,1,1.09685
1311,3,5,1.09685
1311,0,5,1.09685
1311,4,2,1.09686
1311,3,4,1.09686
1311,1,6,1.09687
1311,2,4,1.09688
1311,0,2,1.09688
1311,1,1,1.0969
1312,3,3,1.09697
1312,3,5,1.09697
1313,2,4,1.09705
1313,1,4,1.09707
1314,1,3,1.09707
1314,1,2,1.09708
1315,0,1,1.0971
1315,2,2,1.09711
1315,4,0,1.09711
1315,3,3,1.09711
1315,0,2,1.09712
1315,2,5,1.09712
1316,1,4,1.09715
1316,1,2,1.0972
1316,4,3,1.09721
1316,3,6,1.09721
1316,2,4,1.09721
1317,1,5,1.09721
1317,2,0,1.09721
1317,2,5,1.09725
1317,4,0,1.0973
1318,1,5,1.09737
1318,2,0,1.09737
1318,3,4,1.09738
1318,0,3,1.09739
1318,1,4,1.09744
1318,2,2,1.09745
1318,1,0,1.09747
