age,type,origin,rarity
2396,2,0,1.70859
2396,4,5,1.70857
2396,2,2,1.70853
2396,0,6,1.7085
2396,2,5,1.70847
2397,1,0,1.70847
2397,1,1,1.70847
2397,3,1,1.70846
2397,2,5,1.70846
2397,3,0,1.70842
2398,3,4,1.70838
2398,3,2,1.70835
2398,4,3,1.70831
2398,1,4,1.70827
2398,2,3,1.70821
2399,2,5,1.70818
2399,1,5,1.70817
2399,0,4,1.70813
2399,1,1,1.70808
2399,0,3,1.70808
2399,0,6,1.70804
2400,2,0,1.70804
2400,0,4,1.70804
2400,0,3,1.70798
2400,4,4,1.70796
2400,2,3,1.70796
2400,0,5,1.70796
2400,4,3,1.70796
2400,2,6,1.70795
2401,3,1,1.70793
2402,0,4,1.70793
2402,4,3,1.70792
2402,2,1,1.70787
2402,3,1,1.70783
2403,0,5,1.70782
2403,0,1,1.70779
2403,1,5,1.70778
2403,4,3,1.70775
2403,2,1,1.70772
2404,1,1,1.70772
2404,1,4,1.70772
2404,3,1,1.7077
2404,2,4,1.7077
2405,3,0,1.70768
2405,1,4,1.70767
2405,1,0,1.70767
2405,0,3,1.70767
2405,1,2,1.70767
2405,2,1,1.70766
2405,0,1,1.70765
2405,0,5,1.70765
2406,1,6,1.70763
2406,1,5,1.70763
2407,3,2,1.70762
2407,1,2,1.70761
2407,3,0,1.70761
2407,4,1,1.7076
2407,2,2,1.7076
2408,1,6,1.7076
2408,2,3,1.70759
2408,3,3,1.70755
2408,0,6,1.70755
2408,0,3,1.70755
2408,4,3,1.70749
2408,1,2,1.70747
2409,1,2,1.70745
2409,3,1,1.70742
2409,4,2,1.70736
2409,1,0,1.7073
2410,4,2,1.70727
2410,3,5,1.70727
2410,4,5,1.70721
2410,1,4,1.70711
2411,3,5,1.70702
2411,1,4,1.70693
2411,1,5,1.70688
2411,1,2,1.70688
2411,4,3,1.70686
2411,2,2,1.70684
2412,3,5,1.70678
2412,4,5,1.70675
2412,0,0,1.70674
2412,2,4,1.70673
2412,3,2,1.70659
2413,4,2,1.70655
2413,0,5,1.70648
2413,2,2,1.70648
2413,4,4,1.70647
2413,2,0,1.70643
2414,0,6,1.70643
2415,3,5,1.7064
2415,4,0,1.70637
2415,0,2,1.70637
2415,4,3,1.70635
2415,1,6,1.70626
2415,2,1,1.70624
2415,2,0,1.70624
2415,0,5,1.70618
2415,2,4,1.70616
2415,0,1,1.70613
2416,3,1,1.7061
2416,0,4,1.7059
2416,3,0,1.7059
2416,2,6,1.70589
2416,4,6,1.70587
2417,4,4,1.70585
2417,2,4,1.70585
2417,1,5,1.70585
2418,4,0,1.70582
2418,1,2,1.70582
2418,0,1,1.70581
2418,0,3,1.70581
2418,4,6,1.7058
2419,1,0,1.7058
2419,3,0,1.70579
2419,3,4,1.70576
2419,4,3,1.70574
2419,0,3,1.70573
2419,2,2,1.70565
2419,0,6,1.70561
2419,2,5,1.70561
2419,0,4,1.70557
2420,4,5,1.70556
2420,1,5,1.70555
2420,0,4,1.70552
2421,0,6,1.70551
2421,1,3,1.70545
2421,2,0,1.70545
2421,3,0,1.70542
2421,3,6,1.70539
2421,4,0,1.70539
2421,0,1,1.70539
2421,1,4,1.70535
2422,2,2,1.70529
2422,3,5,1.70523
2422,3,0,1.70518
2422,1,5,1.70518
2422,0,5,1.70515
2422,2,1,1.70515
2422,0,4,1.70514
2422,1,4,1.70513
2423,4,5,1.7051
2423,2,6,1.70509
2423,1,1,1.70507
2423,3,3,1.70505
2423,0,3,1.70503
2423,4,2,1.70502
2423,2,5,1.70501
2423,3,1,1.70501
2424,4,2,1.705
2424,3,4,1.70499
2424,3,3,1.70498
2424,1,1,1.70497
2424,3,5,1.70496
2425,4,5,1.7049
2425,2,0,1.70489
2425,2,3,1.70488
2425,0,2,1.70484
2426,4,1,1.70482
2426,1,6,1.70481
2426,1,5,1.70481
2426,2,6,1.70479
2428,2,6,1.70479
2428,3,1,1.70479
2428,2,3,1.70478
2429,4,2,1.70478
2429,2,0,1.70477
2430,1,3,1.70475
2430,4,1,1.70474
2430,0,1,1.70473
2430,0,5,1.70472
2431,0,2,1.70471
2431,1,4,1.70467
2431,1,1,1.70467
2432,4,3,1.70466
2432,0,6,1.70463
2432,4,4,1.70461
2433,3,3,1.70459
2433,0,0,1.70458
2433,3,5,1.70455
2433,0,1,1.70453
2433,4,5,1.70452
2433,0,3,1.70452
2434,1,4,1.70452
2434,3,5,1.70452
2434,4,5,1.70449
2434,2,3,1.70442
2434,4,4,1.70435
2434,0,1,1.70435
2435,0,2,1.70435
2435,4,4,1.70432
2435,1,5,1.70432
2435,4,5,1.70432
2436,4,3,1.70431
2436,2,5,1.70427
2436,2,0,1.70427
2436,4,4,1.70425
2437,1,0,1.70425
2437,2,5,1.70425
2437,3,2,1.70425
2437,2,2,1.70425
2437,3,4,1.70422
2438,0,6,1.70422
2438,2,3,1.70419
2438,2,0,1.70418
2438,3,5,1.70417
2439,0,2,1.70417
2439,3,1,1.70416
2439,0,1,1.70416
2439,4,2,1.70415
2439,3,2,1.70409
2440,2,2,1.70406
2440,2,1,1.70405
2440,4,0,1.70403
2440,1,4,1.704
2440,2,6,1.704
2440,1,0,1.70396
2440,4,5,1.70394
2441,2,3,1.70394
2441,4,4,1.70391
2441,2,0,1.70391
2441,4,2,1.70391
2441,4,3,1.70389
2442,3,6,1.70388
2442,3,5,1.70386
2442,2,2,1.70386
2442,2,3,1.70386
2442,2,5,1.70382
2442,4,1,1.70381
2443,2,1,1.70378
2443,4,1,1.70377
2443,1,6,1.70376
2443,1,0,1.70375
2444,3,2,1.70374
2444,4,1,1.70373
2444,1,0,1.70371
2444,0,6,1.70371
2444,3,4,1.7037
2444,3,0,1.70368
2445,0,5,1.70367
2445,4,1,1.70366
2445,4,6,1.70365
2445,1,5,1.70363
2445,0,6,1.70362
2445,1,4,1.70361
2446,2,6,1.7036
2446,3,2,1.70359
2446,1,5,1.70352
2447,3,6,1.70347
2447,1,6,1.70347
2448,0,0,1.70344
2448,4,0,1.70342
2448,2,0,1.70332
2448,4,2,1.70327
2448,4,6,1.70327
2448,3,5,1.70327
2449,1,2,1.70327
2449,4,2,1.70327
2449,1,6,1.70309
2449,2,0,1.70293
2449,0,2,1.70286
2449,0,3,1.70286
2450,2,0,1.70286
2450,4,3,1.70283
2450,4,6,1.70264
2450,2,4,1.70263
2451,2,5,1.70261
2451,0,3,1.70258
2451,1,1,1.70257
2451,3,2,1.70252
2451,2,0,1.70243
2452,3,5,1.7024
2452,4,2,1.70235
2453,4,5,1.70228
2453,2,3,1.70227
2453,0,5,1.70223
2453,1,6,1.70221
2453,0,6,1.70215
2453,2,5,1.70215
2454,4,4,1.70212
2454,2,5,1.7021
2454,3,1,1.70205
2454,1,2,1.70199
2454,1,3,1.70195
2454,1,1,1.70192
2455,3,4,1.70191
2455,4,5,1.70191
2455,1,3,1.70191
2455,1,0,1.70189
2455,2,3,1.70185
2455,2,4,1.70184
2457,2,3,1.70175
2457,4,1,1.70173
2457,0,4,1.70172
2457,3,3,1.70168
2457,3,0,1.70168
2457,2,6,1.70168
2458,1,3,1.70167
2458,1,5,1.70164
2458,2,3,1.70164
2458,3,0,1.7016
2459,2,2,1.70158
2459,1,2,1.70157
2460,1,0,1.70147
2460,1,6,1.70146
2460,1,5,1.70137
2460,2,3,1.70136
2460,4,6,1.70133
2460,4,2,1.70132
2460,3,2,1.70123
2461,3,4,1.70122
2461,2,6,1.70121
2461,2,0,1.70119
2462,4,0,1.70117
2462,2,3,1.70117
2462,1,1,1.70105
2462,3,3,1.70105
2463,1,0,1.70104
2463,3,3,1.70102
2463,3,1,1.70102
2463,1,2,1.70101
2463,1,4,1.70099
2464,1,4,1.70094
2464,2,2,1.70092
2464,4,0,1.70085
2465,0,3,1.70085
2465,2,6,1.70083
2465,2,3,1.70073
2465,3,1,1.7007
2465,1,6,1.7007
2466,2,0,1.70069
2466,1,1,1.70066
2466,1,5,1.70055
2466,2,4,1.70049
2466,3,6,1.70044
2466,3,3,1.70042
2466,4,6,1.70041
2467,2,0,1.7004
2467,2,3,1.70034
2467,1,0,1.70034
2467,4,6,1.70033
2467,2,4,1.70032
2467,4,3,1.70027
2467,1,4,1.70027
2468,2,5,1.70025
2468,0,5,1.70024
2468,4,6,1.70024
2468,1,0,1.70024
2469,3,5,1.70023
2469,0,2,1.70023
2469,4,1,1.70022
2469,2,0,1.70022
2469,3,4,1.70021
2469,2,4,1.70021
2470,0,2,1.70021
2470,0,1,1.70021
2470,3,0,1.70021
2470,2,3,1.70017
2470,4,5,1.70017
2470,3,5,1.70016
2470,1,5,1.70015
2470,2,6,1.70014
2471,3,4,1.70013
2471,1,4,1.70013
2471,0,2,1.70009
2471,0,3,1.70009
2471,4,3,1.70006
2472,3,5,1.70005
2472,2,0,1.70004
2472,2,3,1.70001
2472,3,0,1.69994
2473,0,1,1.69991
2473,0,2,1.69991
2473,4,1,1.69988
2473,1,2,1.69987
2473,0,4,1.69982
2474,1,5,1.6998
2474,2,0,1.6998
2474,0,6,1.69978
2474,3,1,1.69977
2475,1,1,1.69976
2475,3,1,1.69974
2475,4,5,1.69974
2475,1,2,1.69969
2475,2,6,1.69969
2475,0,6,1.69969
2476,0,0,1.69965
2476,4,0,1.69961
2476,0,5,1.69957
2476,3,6,1.69948
2477,2,1,1.6994
2477,2,2,1.69938
2477,0,3,1.69937
2477,0,6,1.69937
2478,3,1,1.6993
2478,1,1,1.69918
2478,4,0,1.69901
2478,1,4,1.69888
2478,0,4,1.69877
2478,0,1,1.69867
2479,2,5,1.69867
2479,4,1,1.69862
2479,2,1,1.69859
2479,1,4,1.69857
2480,2,1,1.69853
2480,4,2,1.69849
2480,0,2,1.69848
2481,4,0,1.69848
2481,3,3,1.69848
2481,3,5,1.69847
2481,2,6,1.69842
2482,0,5,1.6984
2482,4,5,1.69835
2482,0,1,1.69835
2482,3,6,1.69831
2482,3,0,1.69831
2482,2,0,1.69829
2482,3,2,1.69825
2483,1,1,1.69824
2483,3,1,1.69823
2483,1,3,1.69822
2483,0,0,1.69821
2483,4,0,1.69821
2483,1,0,1.6982
2484,3,0,1.69807
2484,3,2,1.69807
2484,3,1,1.69807
2485,2,3,1.69807
2485,2,2,1.69806
2485,0,3,1.69806
2486,3,2,1.69805
2486,0,2,1.69805
2487,3,1,1.69804
2487,3,2,1.69804
2488,3,3,1.69802
2488,2,1,1.69801
2488,0,3,1.69801
2488,4,2,1.69797
2488,4,5,1.69795
2488,3,0,1.69795
2488,2,4,1.69787
2488,0,1,1.69787
2489,1,0,1.69786
2489,2,6,1.69786
2489,4,0,1.69786
2490,3,3,1.69783
2490,4,6,1.69782
2490,4,0,1.69781
2491,1,3,1.69774
2491,4,1,1.69769
2491,2,5,1.69768
2491,3,0,1.69768
2491,0,3,1.69766
2491,4,0,1.69766
2492,3,2,1.69765
2492,1,5,1.69765
2493,3,2,1.69764
2493,1,3,1.69757
2493,1,6,1.69756
2493,2,5,1.69756
2493,4,0,1.69755
2493,2,4,1.69742
2493,4,2,1.69737
2494,3,6,1.69735
2494,1,1,1.6973
2494,2,3,1.69728
2494,4,1,1.69726
2494,3,5,1.69725
2494,2,6,1.69721
2495,0,4,1.6972
2495,1,2,1.69719
2495,4,5,1.69718
2496,0,4,1.69716
2496,1,4,1.69716
2497,2,3,1.69714
2497,1,1,1.69713
2497,1,6,1.69713
2497,4,4,1.69713
2497,0,5,1.69711
2497,4,5,1.69711
2497,3,2,1.69711
2497,2,2,1.69707
2497,0,3,1.69702
2498,2,6,1.69702
2498,0,1,1.697
2498,2,2,1.69696
2498,3,5,1.69693
2498,0,4,1.69693
2498,1,0,1.6969
2499,4,2,1.69683
2499,3,4,1.69681
2499,2,0,1.69681
2499,2,5,1.69681
2499,1,6,1.69681
2499,1,4,1.69679
2500,0,6,1.69679
2500,3,5,1.69678
2500,0,5,1.69678
2500,1,3,1.69677
2500,2,0,1.69675
2501,4,3,1.69673
2501,3,2,1.69672
2501,0,2,1.69671
2501,3,3,1.69668
2502,2,5,1.69667
2502,3,6,1.69666
2503,4,3,1.69666
2503,2,2,1.69666
2503,1,0,1.69666
2503,0,0,1.69665
2503,0,1,1.69664
2503,2,3,1.69664
2503,2,5,1.69663
2503,3,2,1.6966
2503,4,6,1.6966
2504,0,3,1.6966
2504,0,4,1.69659
2504,1,0,1.69659
2504,4,1,1.69658
2504,4,0,1.69657
2505,1,0,1.69657
2505,4,0,1.69657
2505,3,0,1.69656
2505,0,6,1.69656
2506,0,2,1.69656
2506,2,1,1.69654
2506,4,2,1.69652
2507,3,3,1.69652
2507,3,0,1.69651
2507,3,6,1.69651
2507,0,6,1.69647
2507,3,5,1.69645
2508,2,6,1.69645
2508,0,0,1.69643
2508,3,1,1.69643
2509,4,6,1.69641
2510,0,4,1.69639
2510,4,4,1.69639
2510,0,5,1.69639
2510,3,2,1.69639
2510,3,5,1.69639
2510,4,6,1.69637
2510,1,5,1.69636
2511,2,2,1.69636
2511,3,6,1.69636
2511,4,3,1.69634
2511,4,6,1.69634
2511,0,4,1.69631
2512,2,3,1.69629
2512,3,6,1.69626
2512,4,2,1.69624
2512,3,3,1.69623
2512,2,5,1.69623
2512,0,2,1.69622
2512,4,4,1.69621
2512,4,5,1.69618
2512,1,3,1.69616
2513,2,2,1.69615
2513,2,3,1.69615
2513,1,3,1.69613
2513,0,2,1.69601
2513,3,1,1.696
2513,2,6,1.69594
2513,1,6,1.69593
2513,4,5,1.69591
2514,4,5,1.69591
2514,3,1,1.69586
2514,4,4,1.69578
2514,3,0,1.69577
2514,3,6,1.69572
2514,4,6,1.69571
2514,4,1,1.69569
2515,1,6,1.69569
2515,3,2,1.69563
2515,2,6,1.6956
2516,2,6,1.69558
2516,4,4,1.69558
2516,2,0,1.69555
2516,1,3,1.69554
2516,2,1,1.69554
2516,4,6,1.69546
2516,1,1,1.69544
2517,4,4,1.69534
2517,4,5,1.69527
2518,1,4,1.69526
2518,3,6,1.69517
2518,0,5,1.69514
2518,3,4,1.69508
2518,0,0,1.69506
2518,4,6,1.69505
2518,3,0,1.69505
2518,2,1,1.69504
2518,4,2,1.69503
2519,3,1,1.69503
2519,2,5,1.69502
2519,4,2,1.695
2519,4,5,1.69493
2519,1,4,1.69492
2520,2,2,1.69492
2520,1,0,1.69489
2520,3,3,1.69487
2520,4,0,1.69484
2521,0,0,1.69482
2521,2,1,1.69475
2521,0,1,1.69475
2522,2,1,1.69475
2522,0,6,1.69469
2522,4,4,1.69465
2522,4,2,1.69463
2522,3,6,1.69459
2522,0,1,1.69459
2523,2,3,1.69459
2523,1,4,1.69459
2523,0,6,1.69453
2523,3,2,1.69453
2523,3,6,1.69453
2524,0,3,1.69448
2524,4,0,1.69444
2524,3,3,1.69443
2524,1,1,1.69441
2524,4,1,1.69437
2524,0,2,1.69436
2524,1,3,1.69427
2524,1,0,1.69426
2524,4,2,1.69425
2525,1,6,1.69424
2525,1,3,1.69417
2525,2,3,1.69409
2525,2,0,1.69399
2526,4,1,1.69397
2526,2,4,1.69392
2527,0,5,1.69384
2527,3,6,1.69382
2527,0,4,1.69382
2527,2,4,1.69382
2527,4,3,1.69379
2528,0,2,1.69378
2528,4,5,1.69376
2528,1,2,1.69376
2528,1,5,1.69368
2528,4,4,1.69367
2529,2,3,1.69366
2529,1,2,1.69362
2529,0,4,1.6936
2530,0,6,1.69357
2530,1,3,1.69357
2530,2,4,1.69343
2531,4,4,1.69339
2531,2,0,1.69338
2531,0,3,1.69337
2531,3,1,1.69337
2531,4,2,1.69335
2532,4,5,1.69333
2532,1,3,1.69332
2532,3,3,1.6933
2532,3,2,1.69329
2533,1,5,1.69329
2533,3,4,1.69328
2533,4,6,1.69327
2533,1,3,1.69325
2533,0,3,1.69323
2534,3,1,1.69322
2534,3,5,1.69322
2534,1,5,1.69319
2534,4,1,1.69318
2534,1,4,1.69316
2535,1,5,1.69313
2535,1,3,1.69312
2535,3,1,1.69311
2535,1,6,1.69311
2535,4,5,1.6931
2535,1,0,1.6931
2536,0,4,1.6931
2536,1,2,1.69305
2537,0,4,1.69302
2537,4,1,1.69301
2537,1,6,1.69301
2537,0,3,1.69298
2537,3,3,1.69296
2538,4,1,1.69296
2538,4,3,1.69294
2538,0,6,1.6929
2538,1,4,1.69289
2538,3,5,1.69289
2538,0,5,1.69288
2539,0,5,1.69288
2539,1,4,1.69286
2539,4,2,1.69284
2539,0,2,1.69282
2539,0,1,1.6928
2539,0,6,1.69276
2539,4,5,1.69276
2539,3,0,1.69272
2540,0,5,1.69272
2540,0,3,1.6927
2540,2,0,1.6927
2540,1,4,1.69264
2540,1,6,1.69263
2540,4,0,1.69263
2541,1,5,1.69259
2541,4,5,1.69256
2541,2,3,1.69256
2541,3,0,1.69256
2541,2,4,1.69256
2542,2,0,1.69249
2543,1,2,1.69248
2543,2,3,1.69248
2543,1,6,1.69246
2543,4,6,1.69234
2543,4,5,1.69233
2543,3,6,1.69227
2544,2,4,1.69226
2545,2,6,1.69222
2545,2,5,1.69222
2545,0,3,1.69219
2545,0,4,1.69219
2545,0,2,1.69216
2546,1,5,1.69209
2546,2,5,1.69206
2546,3,5,1.69204
2546,0,4,1.69203
2546,0,6,1.69203
2546,2,3,1.69202
2546,1,6,1.69202
2547,3,5,1.69201
2547,4,3,1.69201
2547,1,5,1.69199
2547,4,4,1.69198
2547,2,3,1.69196
2548,3,0,1.69195
2548,0,4,1.6919
2548,1,0,1.69189
2548,4,3,1.69189
2548,2,4,1.69188
2548,0,3,1.69186
2548,4,1,1.69184
2548,3,5,1.69183
2548,0,6,1.69182
2548,2,6,1.6918
2549,0,1,1.6918
2549,3,5,1.6918
2549,3,0,1.69179
2549,0,0,1.69176
2549,2,0,1.69171
2550,0,0,1.69169
2550,1,2,1.69167
2550,3,6,1.69166
2550,3,2,1.69165
2550,1,4,1.69158
2550,0,2,1.69158
2550,0,3,1.69157
2550,2,2,1.6915
2551,2,1,1.6914
2551,1,4,1.69138
2552,1,0,1.69136
2552,1,2,1.69136
2553,2,1,1.69136
2554,3,5,1.69134
2554,4,2,1.69133
2554,3,0,1.69133
2554,3,1,1.69132
2554,3,6,1.69132
2554,1,5,1.69126
2554,0,4,1.69116
2555,0,5,1.6911
2555,2,2,1.69109
2555,0,0,1.69109
2555,3,1,1.69103
2556,3,0,1.691
2556,3,2,1.69097
2556,3,3,1.69096
2556,1,2,1.69092
2556,3,4,1.69088
2556,4,5,1.69086
2556,2,5,1.69082
2557,3,3,1.69082
2557,4,6,1.69082
2557,0,3,1.69078
2558,2,6,1.69078
2558,3,4,1.69078
2558,3,1,1.69073
2559,4,4,1.69069
2559,1,6,1.69069
2559,2,2,1.69069
2560,4,0,1.6906
2560,4,1,1.69059
2560,0,2,1.69055
2560,3,2,1.69049
2560,4,3,1.6904
2561,3,4,1.69037
2561,3,0,1.69034
2561,3,2,1.69031
2561,2,2,1.6902
2561,2,4,1.69013
2561,1,0,1.69007
2561,2,5,1.69003
2561,0,2,1.69002
2562,4,6,1.68993
2562,2,0,1.68982
2562,0,5,1.68981
2562,2,1,1.68981
2562,2,5,1.68981
2562,1,0,1.68981
2562,3,6,1.6898
2563,2,0,1.68979
2564,3,2,1.68976
2564,1,5,1.68973
2564,0,4,1.6897
2564,0,2,1.68967
2564,3,0,1.68964
2565,2,3,1.68963
2565,3,2,1.68963
2565,4,1,1.68963
2565,1,0,1.68962
2565,3,4,1.68958
2565,3,6,1.68958
2565,4,3,1.68958
2566,0,2,1.68957
2566,2,2,1.68955
2566,2,6,1.68955
2566,3,1,1.68954
2566,0,1,1.68953
2566,1,4,1.68949
2567,2,5,1.68948
2567,3,6,1.68947
2567,4,0,1.68946
2567,1,6,1.68946
2567,3,3,1.68946
2568,3,0,1.68946
2568,2,6,1.68945
2568,0,2,1.68943
2569,2,3,1.68942
2569,3,4,1.68941
2569,0,1,1.68936
2569,2,6,1.68933
2569,3,3,1.68932
2570,1,3,1.68932
2570,1,0,1.68929
2571,4,0,1.68929
2571,0,1,1.68927
2571,4,3,1.68927
2571,3,4,1.68926
2571,2,3,1.68924
2572,1,1,1.68923
2572,1,2,1.68923
2572,1,4,1.68923
2572,1,3,1.68921
2573,0,3,1.6892
2573,4,2,1.6892
2573,4,4,1.6892
2573,2,6,1.68918
2573,3,5,1.68912
2574,0,1,1.6891
2574,3,6,1.68904
2574,3,4,1.68902
2574,0,5,1.68896
2574,0,0,1.68896
2575,4,1,1.68892
2575,4,4,1.68891
2575,3,4,1.68889
2575,0,6,1.68887
2575,0,1,1.68884
2576,1,5,1.68882
2576,4,0,1.68881
2576,0,1,1.68881
2576,4,3,1.6888
2576,2,3,1.6888
2576,4,5,1.68873
2577,0,2,1.68871
2577,0,3,1.68868
2577,1,1,1.68868
2577,0,1,1.68866
2578,2,4,1.68864
2578,3,1,1.68862
2578,0,1,1.68861
2578,3,4,1.68861
2578,3,0,1.68861
2578,0,6,1.68861
2579,3,6,1.68859
2579,0,6,1.68858
2579,4,4,1.68857
2579,1,0,1.68855
2580,1,1,1.68855
2580,3,5,1.68853
2580,2,3,1.68851
2581,4,3,1.68849
2581,2,6,1.68843
2581,0,5,1.6884
2581,2,3,1.6884
2581,4,2,1.6884
2581,0,0,1.68839
2582,0,4,1.68838
2582,4,3,1.68834
2583,4,2,1.68834
2583,2,0,1.68834
2584,0,1,1.68834
2584,2,3,1.68832
2584,3,4,1.68829
2584,1,5,1.68827
2584,3,2,1.68826
2584,1,3,1.68826
2584,4,6,1.68825
2584,3,1,1.68824
2585,3,2,1.68824
2585,1,2,1.68824
2585,0,1,1.68816
2585,4,0,1.68816
2585,2,0,1.68814
2586,0,2,1.68814
2586,2,6,1.68812
2586,4,1,1.68812
2586,0,1,1.68811
2587,4,6,1.68811
2587,3,5,1.68811
2587,4,1,1.6881
2587,4,0,1.68808
2588,1,4,1.68808
2589,3,3,1.68801
2589,1,6,1.68801
2589,2,5,1.688
2589,4,2,1.68796
2589,3,2,1.68794
2590,4,5,1.68791
2590,2,4,1.68787
2591,1,0,1.68787
2591,4,1,1.68787
2591,1,3,1.68787
2592,0,1,1.68785
2592,0,5,1.68784
2592,3,2,1.68784
2592,1,1,1.68783
2593,1,6,1.68782
2593,4,3,1.68782
2593,3,1,1.68781
2593,3,6,1.6878
2593,2,2,1.68779
2594,2,4,1.68779
2594,3,6,1.68779
2594,3,1,1.68779
2594,0,1,1.68777
2594,2,3,1.68772
2595,2,1,1.68757
2595,4,6,1.68739
2595,4,5,1.68739
2595,2,3,1.68737
2595,3,3,1.68736
2595,2,4,1.68733
2595,0,1,1.68732
2596,3,4,1.6873
2596,0,1,1.68728
2596,0,5,1.68726
2596,4,3,1.68726
2596,0,4,1.68724
2596,4,1,1.68723
2597,2,0,1.68721
2597,0,2,1.68719
2597,4,0,1.68716
2597,2,1,1.68716
2597,4,3,1.68714
2597,1,6,1.68713
2598,2,1,1.68713
2598,0,5,1.68713
2598,3,2,1.68713
2599,1,5,1.68711
2599,2,4,1.68707
2599,1,0,1.68707
2599,0,3,1.68703
2599,3,0,1.68698
2599,3,4,1.68696
2599,0,2,1.68675
2599,2,2,1.68674
2599,4,2,1.68661
2599,0,4,1.68652
2600,4,4,1.6865
2600,1,6,1.68645
2600,4,5,1.68644
2600,1,2,1.68643
2601,0,5,1.68643
2601,3,3,1.68642
2601,1,3,1.68634
2601,0,6,1.68628
2601,1,2,1.68618
2601,2,0,1.68606
2601,1,4,1.68605
2602,3,1,1.68599
2602,0,6,1.68599
2602,4,4,1.68599
2603,1,5,1.68599
2603,2,4,1.68596
2603,0,0,1.68596
2603,3,2,1.68594
2603,3,5,1.68592
2604,2,4,1.6859
2604,2,3,1.68589
2604,0,5,1.68588
2604,3,6,1.68587
2604,0,4,1.68586
2604,2,0,1.68584
2605,2,5,1.68568
2605,3,0,1.68567
2606,1,4,1.68564
2606,4,4,1.68564
2606,4,3,1.68564
2606,3,3,1.68561
2607,3,0,1.6856
2607,3,4,1.68555
2607,4,5,1.68552
2607,4,3,1.68551
2607,3,1,1.68548
2607,2,5,1.68547
2607,0,2,1.68546
2607,0,0,1.68544
2608,2,6,1.68543
2608,3,5,1.68525
2608,1,2,1.68525
2608,3,0,1.68525
2608,2,5,1.68524
2608,1,5,1.68524
2608,4,4,1.68524
2609,2,2,1.68524
2609,1,4,1.68523
2609,3,4,1.68523
2610,3,3,1.68516
2610,4,4,1.68516
2610,4,6,1.68514
2610,4,3,1.68509
2610,2,1,1.68508
2611,3,0,1.68508
2611,2,2,1.68508
2611,4,5,1.68504
2612,4,5,1.68496
2612,0,1,1.68496
2612,1,0,1.68495
2612,4,2,1.68494
2612,0,0,1.6849
2613,1,3,1.68489
2613,1,5,1.68489
2613,0,0,1.68486
2613,3,0,1.68486
2613,4,3,1.68485
2614,1,2,1.68485
2614,0,3,1.68484
2614,2,0,1.68482
2614,4,4,1.68482
2614,2,6,1.6848
2614,1,6,1.68479
2615,2,5,1.68479
2615,1,0,1.68479
2615,3,5,1.68477
2615,4,4,1.68475
2615,4,3,1.68474
2615,2,1,1.68472
2616,4,3,1.68468
2616,3,5,1.68468
2616,1,4,1.68466
2616,3,1,1.68463
2616,0,3,1.6846
2616,3,6,1.68459
2617,4,2,1.68459
2617,0,2,1.68456
2617,2,4,1.68453
2617,3,2,1.68452
2617,2,3,1.68452
2617,0,3,1.68451
2618,2,0,1.6845
2618,0,2,1.68449
2618,4,2,1.68445
2618,0,1,1.68443
2619,4,6,1.68441
2619,0,6,1.68441
2619,0,1,1.6844
2620,1,5,1.68439
2620,4,6,1.68438
2620,1,1,1.68436
2620,1,6,1.68436
2620,0,5,1.68435
2620,2,0,1.68435
2620,1,3,1.68434
2621,3,2,1.68432
2621,3,3,1.68431
2621,1,1,1.68431
2621,0,3,1.68431
2621,4,1,1.68431
2622,0,4,1.6843
2622,2,5,1.68426
2622,0,6,1.68425
2622,3,3,1.68425
2622,2,2,1.68424
2622,4,0,1.68421
2623,1,6,1.68419
2623,2,1,1.68418
2623,0,3,1.68417
2623,1,4,1.68416
2623,2,4,1.68414
2623,3,4,1.68412
2623,1,2,1.68404
2624,1,5,1.68397
2624,2,2,1.68384
2624,4,0,1.68373
2624,4,6,1.68368
2624,1,0,1.68364
2624,2,1,1.6836
2625,4,0,1.6836
2625,4,2,1.68357
2625,2,5,1.68356
2625,3,6,1.6835
2625,0,6,1.68344
2626,3,0,1.68344
2626,0,6,1.68343
2626,0,0,1.68342
2626,2,3,1.68341
2627,1,2,1.68341
2627,2,5,1.68337
2627,3,0,1.68332
2627,0,0,1.68324
2627,0,4,1.68324
2627,3,4,1.68319
2627,1,3,1.68317
2628,0,5,1.68312
2628,2,2,1.68312
2628,1,4,1.68312
2628,4,2,1.68307
2629,2,5,1.68307
2629,1,3,1.68303
2630,1,6,1.68298
2630,1,2,1.68298
2630,2,0,1.68289
2630,4,4,1.68287
2630,2,1,1.68284
2630,2,3,1.68267
2630,1,1,1.6826
2631,4,4,1.6826
2631,3,2,1.68259
2631,2,4,1.68258
2631,2,6,1.68257
2631,3,5,1.68255
2631,0,0,1.68255
2631,3,1,1.68255
2631,0,4,1.68254
2632,0,5,1.68252
2632,0,6,1.68248
2632,1,5,1.6824
2632,2,2,1.68238
2633,3,3,1.68238
2633,0,6,1.68236
2633,2,1,1.68236
2634,1,1,1.68236
2634,3,3,1.68234
2634,0,5,1.68231
2635,3,2,1.68228
2635,0,5,1.68227
2635,4,4,1.68226
2635,1,4,1.68224
2635,1,0,1.68222
2636,0,5,1.68222
2636,4,4,1.68222
2636,1,6,1.68219
2636,1,0,1.68217
2636,1,2,1.68217
2636,1,1,1.68217
2636,0,6,1.68217
2637,3,3,1.68216
2637,1,0,1.68213
2637,2,6,1.6821
2637,3,2,1.6821
2637,1,3,1.6821
